"name","Type","Color","manacost","maybeboard","tags"
"Big Game Hunter","Creature - Human Rebel Assassin","B","{1}{B}{B}","false","B - Tortured"
"Blood Operative","Creature - Vampire Assassin","B","{1}{B}{B}","false","UB - Surveil"
"Cunning Lethemancer","Creature - Human Wizard","B","{2}{B}","false","B - Discard"
"Defiant Salvager","Creature - Aetherborn Artificer","B","{2}{B}","false","B - Industrial"
"Diregraf Colossus","Creature - Zombie Giant","B","{2}{B}","false","B - Zombies"
"Falkenrath Forebear","Creature - Vampire","B","{2}{B}","false","BR - Blood"
"Gluttonous Guest","Creature - Vampire","B","{2}{B}","false","BR - Blood"
"Gravelighter","Creature - Spirit","B","{2}{B}","false","B - Unearthed"
"Grimdancer","Creature - Nightmare","B","{1}{B}{B}","false","B - Unearthed"
"Headless Rider","Creature - Zombie","B","{2}{B}","false","B - Zombies"
"Liliana's Specter","Creature - Specter","B","{1}{B}{B}","false","B - Unearthed"
"Lord of the Accursed","Creature - Zombie","B","{2}{B}","false","B - Zombies"
"Morbid Opportunist","Creature - Human Rogue","B","{2}{B}","false","B - Consumption"
"Murderous Rider","Creature - Zombie Knight","B","{1}{B}{B}","false","B - Curses"
"Nashi, Moon Sage's Scion","Legendary Creature - Rat Ninja","B","{1}{B}{B}","false","B - Pain"
"Needle Specter","Creature - Specter","B","{1}{B}{B}","false","B - Discard"
"Nyxathid","Creature - Elemental","B","{1}{B}{B}","false","B - Discard"
"Savage Gorger","Creature - Vampire","B","{1}{B}{B}","false","B - Drain"
"Soulcoil Viper","Creature - Snake","B","{2}{B}","false","B - Reanimator"
"Stinkweed Imp","Creature - Imp","B","{2}{B}","false","B - Tortured"
"Stromkirk Bloodthief","Creature - Vampire Rogue","B","{2}{B}","false","B - Drain"
"Undead Gladiator","Creature - Zombie Barbarian","B","{1}{B}{B}","false","B - Recycled"
"Vampire Nighthawk","Creature - Vampire Shaman","B","{1}{B}{B}","false","B - Curses"
"Warteye Witch","Creature - Goblin Shaman","B","{2}{B}","false","B - Sacrifice"
"Wasteland Scorpion","Creature - Scorpion","B","{2}{B}","false","B - Recycled"
"Woe Strider","Creature - Horror","B","{2}{B}","false","B - Sacrifice"
"Yahenni, Undying Partisan","Legendary Creature - Aetherborn Vampire","B","{2}{B}","false","B - Consumption"
"Accursed Witch","Creature - Human Shaman","B","{3}{B}","false","B - Curses"
"Bloodcrazed Socialite","Creature - Vampire","B","{3}{B}","false","BR - Blood"
"Falkenrath Noble","Creature - Vampire Noble","B","{3}{B}","false","B - Sacrifice"
"Fell Specter","Creature - Specter","B","{3}{B}","false","B - Discard"
"Graveborn Muse","Creature - Zombie Spirit","B","{2}{B}{B}","false","B - Pain"
"Henrika Domnathi","Legendary Creature - Vampire","B","{2}{B}{B}","false","B - Drain"
"Massacre Girl, Known Killer","Legendary Creature - Human Assassin","B","{2}{B}{B}","false","BG - Withering"
"Pactdoll Terror","Artifact Creature - Toy","B","{3}{B}","false","B - Industrial"
"Ravenous Chupacabra","Creature - Beast Horror","B","{2}{B}{B}","false","B - Drain"
"Refurbished Familiar","Artifact Creature - Zombie Rat","B","{3}{B}","false","B - Industrial"
"Sangromancer","Creature - Vampire Shaman","B","{2}{B}{B}","false","B - Consumption"
"Skinrender","Creature - Phyrexian Zombie","B","{2}{B}{B}","false","BG - Withering"
"Spawn of Mayhem","Creature - Demon","B","{2}{B}{B}","false","B - Pain"
"Wickerfolk Indomitable","Artifact Creature - Scarecrow","B","{3}{B}","false","B - Tortured"
"Horror of the Broken Lands","Creature - Horror","B","{4}{B}","false","B - Recycled"
"Necrogoyf","Creature - Lhurgoyf","B","{3}{B}{B}","false","B - Discard"
"Sengir Connoisseur","Creature - Vampire","B","{3}{B}{B}","false","B - Consumption"
"Silumgar Butcher","Creature - Zombie Djinn","B","{4}{B}","false","B - Sacrifice"
"Sly Requisitioner","Creature - Human Artificer","B","{4}{B}","false","B - Industrial"
"Street Wraith","Creature - Wraith","B","{3}{B}{B}","false","B - Recycled"
"Syr Konrad, the Grim","Legendary Creature - Human Knight","B","{3}{B}{B}","false","B - Tortured"
"Vampire Scrivener","Creature - Vampire Warlock","B","{4}{B}","false","B - Pain"
"Injector Crocodile","Creature - Phyrexian Crocodile","B","{4}{B}{B}","false","B - Recycled"
"Troll of Khazad-dum","Creature - Troll","B","{5}{B}","false","B - Reanimator"
"Scion of Darkness","Creature - Avatar","B","{5}{B}{B}{B}","false","B - Reanimator"
"Void Beckoner","Creature - Nightmare Horror","B","{6}{B}{B}","false","B - Reanimator"
"Locust Spray","Instant","B","{B}","false","B - Recycled"
"Village Rites","Instant","B","{B}","false","B - Sacrifice"
"Deadly Dispute","Instant","B","{1}{B}","false","B - Industrial"
"Flunk","Instant","B","{1}{B}","false","B - Discard"
"Infernal Grasp","Instant","B","{1}{B}","false","B - Curses"
"Raise the Draugr","Instant","B","{1}{B}","false","B - Zombies"
"Tragic Fall","Instant","B","{1}{B}","false","B - Discard"
"Blight Rot","Instant","B","{2}{B}","false","BG - Withering"
"Grim Affliction","Instant","B","{2}{B}","false","BG - Withering"
"Shadow Prophecy","Instant","B","{2}{B}","false","WUBRG - Domain"
"Lethal Scheme","Instant","B","{2}{B}{B}","false","B - Reanimator"
"Price of Fame","Instant","B","{3}{B}","false","UB - Surveil"
"Vraska's Contempt","Instant","B","{2}{B}{B}","false","B - Pain"
"Annihilating Glare","Sorcery","B","{B}","false","B - Sacrifice"
"Battle at the Bridge","Sorcery","B","{X}{B}","false","B - Industrial"
"Bloodchief's Thirst","Sorcery","B","{B}","false","B - Tortured"
"Bone Shards","Sorcery","B","{B}","false","B - Reanimator"
"Crawl from the Cellar","Sorcery","B","{B}","false","B - Zombies"
"Dark Salvation","Sorcery","B","{X}{X}{B}","false","B - Zombies"
"Echoing Return","Sorcery","B","{B}","false","WB - Namesake"
"Raven's Crime","Sorcery","B","{B}","false","B - Discard"
"Unearth","Sorcery","B","{B}","false","B - Unearthed"
"Collective Brutality","Sorcery","B","{1}{B}","false","B - Drain"
"Feed the Swarm","Sorcery","B","{1}{B}","false","B - Pain"
"Murderous Compulsion","Sorcery","B","{1}{B}","false","BR - Blood"
"Persist","Sorcery","B","{1}{B}","false","B - Reanimator"
"Agadeem's Awakening","Sorcery","B","{X}{B}{B}{B}","false","B - Unearthed"
"Call of the Death-Dweller","Sorcery","B","{2}{B}","false","B - Unearthed"
"Ichor Slick","Sorcery","B","{2}{B}","false","B - Recycled"
"Memory Leak","Sorcery","B","{2}{B}","false","B - Recycled"
"Sword-Point Diplomacy","Sorcery","B","{2}{B}","false","B - Drain"
"Toll of the Invasion","Sorcery","B","{2}{B}","false","B - Sacrifice"
"Dread Return","Sorcery","B","{2}{B}{B}","false","B - Reanimator"
"Contract Killing","Sorcery","B","{3}{B}{B}","false","B - Consumption"
"Gruesome Menagerie","Sorcery","B","{3}{B}{B}","false","B - Unearthed"
"Never // Return","Sorcery","B","{1}{B}{B} // {3}{B}","false","B - Zombies"
"Blood Fountain","Artifact","B","{B}","false","BR - Blood"
"Grim Bauble","Artifact","B","{B}","false","B - Industrial"
"Reaper's Talisman","Artifact - Equipment","B","{B}","false","B - Drain"
"Mukotai Soulripper","Artifact - Vehicle","B","{1}{B}","false","B - Industrial"
"Cryptcaller Chariot","Artifact - Vehicle","B","{3}{B}","false","B - Recycled"
"Tortured Existence","Enchantment","B","{B}","false","B - Tortured"
"Warlock Class","Enchantment - Class","B","{B}","false","B - Drain"
"Life of Toshiro Umezawa","Enchantment - Saga","B","{1}{B}","false","B - Curses"
"Tribute to Horobi","Enchantment - Saga","B","{1}{B}","false","B - Consumption"
"Waste Not","Enchantment","B","{1}{B}","false","B - Discard"
"Black Market Connections","Enchantment","B","{2}{B}","false","B - Pain"
"Curse of Disturbance","Enchantment - Aura Curse","B","{2}{B}","false","B - Curses"
"Curse of Leeches","Enchantment - Aura Curse","B","{2}{B}","false","B - Curses"
"Dying to Serve","Enchantment","B","{2}{B}","false","B - Recycled"
"Nest of Scarabs","Enchantment","B","{2}{B}","false","BG - Withering"
"Teval's Judgment","Enchantment","B","{2}{B}","false","B - Tortured"
"Tymaret Calls the Dead","Enchantment - Saga","B","{2}{B}","false","B - Zombies"
"Torment of Scarabs","Enchantment - Aura Curse","B","{3}{B}","false","B - Curses"
"Curse of Misfortunes","Enchantment - Aura Curse","B","{4}{B}","false","B - Curses"
"World-Weary","Enchantment - Aura","B","{3}{B}{B}","false","B - Recycled"
"Blazing Rootwalla","Creature - Lizard","R","{R}","false","R - Madness"
"Cacophony Scamp","Creature - Phyrexian Goblin Warrior","R","{R}","false","R - Goblins"
"Clockwork Percussionist","Artifact Creature - Monkey Toy","R","{R}","false","R - Treason"
"Falkenrath Gorger","Creature - Vampire Berserker","R","{R}","false","BR - Blood"
"Flameblade Adept","Creature - Jackal Warrior","R","{R}","false","R - Madness"
"Goblin Gaveleer","Creature - Goblin Warrior","R","{R}","false","R - Armory"
"Grim Initiate","Creature - Zombie Warrior","R","{R}","false","R - Treason"
"Marauding Mako","Creature - Shark Pirate","R","{R}","false","R - Cyclone"
"Unlucky Witness","Creature - Human Citizen","R","{R}","false","R - Exiled"
"Voldaren Epicure","Creature - Vampire","R","{R}","false","BR - Blood"
"Abbot of Keral Keep","Creature - Human Monk","R","{1}{R}","false","R - Prowess"
"Battle Cry Goblin","Creature - Goblin","R","{1}{R}","false","R - Goblins"
"Blood Aspirant","Creature - Satyr Berserker","R","{1}{R}","false","R - Treason"
"Blood Petal Celebrant","Creature - Vampire","R","{1}{R}","false","BR - Blood"
"Burning-Fist Minotaur","Creature - Minotaur Wizard","R","{1}{R}","false","R - Madness"
"Champion of the Flame","Creature - Human Warrior","R","{1}{R}","false","R - Armory"
"Conspiracy Theorist","Creature - Human Shaman","R","{1}{R}","false","R - Madness"
"Coruscation Mage","Creature - Otter Wizard","R","{1}{R}","false","R - Prowess"
"Dark-Dweller Oracle","Creature - Goblin Shaman","R","{1}{R}","false","R - Treason"
"Devoted Duelist","Creature - Goblin Monk","R","{1}{R}","false","R - Exiled"
"Dragonlord's Servant","Creature - Goblin Shaman","R","{1}{R}","false","R - Dragons"
"Drannith Stinger","Creature - Human Wizard","R","{1}{R}","false","R - Cyclone"
"Goblin Cratermaker","Creature - Goblin Warrior","R","{1}{R}","false","R - Goblins"
"Heartfire Immolator","Creature - Human Wizard","R","{1}{R}","false","R - Prowess"
"Kari Zev, Skyship Raider","Legendary Creature - Human Pirate","R","{1}{R}","false","RW - Legendary"
"Lizard Blades","Artifact Creature - Equipment Lizard","R","{1}{R}","false","R - Armory"
"Magda, Brazen Outlaw","Legendary Creature - Dwarf Berserker","R","{1}{R}","false","R - Vehicles"
"Makindi Sliderunner","Creature - Beast","R","{1}{R}","false","R - Landfall"
"Memory Worm","Creature - Alien Worm","R","{1}{R}","false","R - Exiled"
"Mogg War Marshal","Creature - Goblin Warrior","R","{1}{R}","false","R - Treason"
"Ogre-Head Helm","Artifact Creature - Equipment Ogre","R","{1}{R}","false","R - Armory"
"Plated Geopede","Creature - Insect","R","{1}{R}","false","R - Landfall"
"Radha's Firebrand","Creature - Human Warrior","R","{1}{R}","false","WUBRG - Domain"
"Ravenous Intruder","Creature - Gremlin","R","{1}{R}","false","R - Forge"
"Remnant Elemental","Creature - Elemental","R","{1}{R}","false","R - Landfall"
"Rimrock Knight","Creature - Dwarf Knight","R","{1}{R}","false","R - Vehicles"
"Riveteers Requisitioner","Creature - Viashino Rogue","R","{1}{R}","false","R - Treasures"
"Scrapwork Mutt","Artifact Creature - Dog","R","{2}","false","R - Forge"
"Skinbrand Goblin","Creature - Goblin Warrior","R","{1}{R}","false","RG - Battles"
"Sokenzan Smelter","Creature - Goblin Artificer","R","{1}{R}","false","R - Forge"
"Speedway Fanatic","Creature - Human Pilot","R","{1}{R}","false","R - Vehicles"
"Thrashing Frontliner","Creature - Phyrexian Lizard","R","{1}{R}","false","RG - Battles"
"Vault Robber","Creature - Dwarf Rogue","R","{1}{R}","false","R - Treasures"
"Whiskerquill Scribe","Creature - Mouse Citizen","R","{1}{R}","false","R - Armory"
"Ahn-Crop Invader","Creature - Zombie Minotaur Warrior","R","{2}{R}","false","R - Treason"
"Anje's Ravager","Creature - Vampire Berserker","R","{2}{R}","false","R - Madness"
"Bladegraft Aspirant","Creature - Phyrexian Warrior","R","{2}{R}","false","R - Armory"
"Bonecrusher Giant","Creature - Giant","R","{2}{R}","false","R - Prowess"
"Breya's Apprentice","Artifact Creature - Human Artificer","R","{2}{R}","false","R - Forge"
"Captain Lannery Storm","Legendary Creature - Human Pirate","R","{2}{R}","false","R - Treasures"
"Glint-Horn Buccaneer","Creature - Minotaur Pirate","R","{1}{R}{R}","false","R - Madness"
"Gloin, Dwarf Emissary","Legendary Creature - Dwarf Advisor","R","{2}{R}","false","RW - Legendary"
"Hangar Scrounger","Creature - Dwarf Pilot","R","{2}{R}","false","R - Vehicles"
"Krenko, Tin Street Kingpin","Legendary Creature - Goblin","R","{2}{R}","false","R - Goblins"
"Legion Warboss","Creature - Goblin Soldier","R","{2}{R}","false","R - Goblins"
"Livaan, Cultist of Tiamat","Legendary Creature - Dragon Shaman","R","{2}{R}","false","R - Prowess"
"Patron of the Arts","Creature - Dragon Noble","R","{2}{R}","false","R - Dragons"
"Plundering Barbarian","Creature - Dwarf Barbarian","R","{2}{R}","false","R - Exiled"
"Prickly Marmoset","Creature - Monkey","R","{2}{R}","false","R - Cyclone"
"Professional Face-Breaker","Creature - Human Warrior","R","{2}{R}","false","R - Treasures"
"Pyre-Sledge Arsonist","Creature - Viashino Shaman","R","{2}{R}","false","R - Treasures"
"Pyrewild Shaman","Creature - Goblin Shaman","R","{2}{R}","false","R - Goblins"
"Rescue Leopard","Creature - Cat","R","{2}{R}","false","R - Exiled"
"Satyr Nyx-Smith","Creature - Satyr Shaman","R","{2}{R}","false","R - Vehicles"
"Sizzling Changeling","Creature - Shapeshifter","R","{2}{R}","false","R - Exiled"
"Skyclave Geopede","Creature - Insect","R","{2}{R}","false","R - Landfall"
"Spellgorger Weird","Creature - Weird","R","{2}{R}","false","R - Prowess"
"Stromkirk Occultist","Creature - Vampire Horror","R","{2}{R}","false","R - Madness"
"Swashbuckler Extraordinaire","Creature - Dragon Rogue Warrior","R","{2}{R}","false","R - Dragons"
"Taurean Mauler","Creature - Shapeshifter","R","{2}{R}","false","RG - Battles"
"Tuktuk the Explorer","Legendary Creature - Goblin","R","{2}{R}","false","RW - Legendary"
"Tunneling Geopede","Creature - Insect","R","{2}{R}","false","R - Landfall"
"Valduk, Keeper of the Flame","Legendary Creature - Human Shaman","R","{2}{R}","false","R - Armory"
"Zell Dincht","Legendary Creature - Human Monk","R","{2}{R}","false","R - Landfall"
"Battle-Rattle Shaman","Creature - Goblin Shaman","R","{3}{R}","false","R - Goblins"
"Boneclub Berserker","Creature - Goblin Berserker","R","{3}{R}","false","R - Goblins"
"Flametongue Kavu","Creature - Kavu","R","{3}{R}","false","R - Vehicles"
"Jaded Sell-Sword","Creature - Dragon Warrior","R","{3}{R}","false","R - Dragons"
"Rampaging Raptor","Creature - Dinosaur","R","{2}{R}{R}","false","RG - Battles"
"Shivan Sand-Mage","Creature - Viashino Shaman","R","{2}{R}{R}","false","UR - Suspend"
"Spitfire Lagac","Creature - Lizard","R","{3}{R}","false","R - Landfall"
"Thunderbreak Regent","Creature - Dragon","R","{2}{R}{R}","false","R - Dragons"
"Twinshot Sniper","Artifact Creature - Goblin Archer","R","{3}{R}","false","R - Forge"
"Wild-Magic Sorcerer","Creature - Orc Shaman","R","{3}{R}","false","R - Exiled"
"Demanding Dragon","Creature - Dragon","R","{3}{R}{R}","false","R - Dragons"
"Kami of Industry","Creature - Spirit","R","{4}{R}","false","R - Forge"
"Keldon Halberdier","Creature - Human Warrior","R","{4}{R}","false","UR - Suspend"
"Rapacious Dragon","Creature - Dragon","R","{4}{R}","false","R - Treasures"
"Reckless Wurm","Creature - Wurm","R","{3}{R}{R}","false","R - Madness"
"Rooting Moloch","Creature - Lizard","R","{4}{R}","false","R - Cyclone"
"Sandworm","Creature - Worm","R","{4}{R}","false","R - Landfall"
"Stormshriek Feral","Creature - Dragon","R","{4}{R}","false","R - Dragons"
"Tiger-Tribe Hunter","Creature - Human Barbarian","R","{3}{R}{R}","false","R - Treason"
"Boarding Party","Creature - Human Pirate","R","{5}{R}","false","R - Exiled"
"Desert Cerodon","Creature - Beast","R","{5}{R}","false","R - Cyclone"
"Oliphaunt","Creature - Elephant","R","{5}{R}","false","R - Cyclone"
"Sanctuary Smasher","Creature - Rhino Beast","R","{4}{R}{R}","false","R - Cyclone"
"Gargadon","Creature - Beast","R","{5}{R}{R}","false","UR - Suspend"
"Spikefield Hazard","Instant","R","{R}","false","R - Prowess"
"Voltage Surge","Instant","R","{R}","false","R - Forge"
"Abrade","Instant","R","{1}{R}","false","R - Treasures"
"Fall of the Hammer","Instant","R","{1}{R}","false","R - Vehicles"
"Shredded Sails","Instant","R","{1}{R}","false","R - Cyclone"
"Stolen Vitality","Instant","R","{1}{R}","false","RG - Battles"
"Cut Propulsion","Instant","R","{2}{R}","false","R - Exiled"
"Fiery Temper","Instant","R","{1}{R}{R}","false","R - Madness"
"Soul's Fire","Instant","R","{2}{R}","false","RG - Battles"
"Spit Flame","Instant","R","{2}{R}","false","R - Dragons"
"Welding Sparks","Instant","R","{2}{R}","false","R - Forge"
"Chandra's Outrage","Instant","R","{2}{R}{R}","false","R - Prowess"
"Goblin Wizardry","Instant","R","{3}{R}","false","R - Prowess"
"Inner Struggle","Instant","R","{3}{R}","false","R - Goblins"
"Deem Worthy","Instant","R","{4}{R}","false","R - Cyclone"
"Claim the Firstborn","Sorcery","R","{R}","false","R - Treason"
"Faithless Looting","Sorcery","R","{R}","false","R - Madness"
"Go for Blood","Sorcery","R","{1}{R}","false","R - Cyclone"
"Lava Coil","Sorcery","R","{1}{R}","false","R - Exiled"
"Molten Exhale","Sorcery","R","{1}{R}","false","R - Dragons"
"Reckless Impulse","Sorcery","R","{1}{R}","false","R - Prowess"
"Tribal Flames","Sorcery","R","{1}{R}","false","WUBRG - Domain"
"Wrenn's Resolve","Sorcery","R","{1}{R}","false","RW - Legendary"
"Bloody Betrayal","Sorcery","R","{2}{R}","false","R - Treason"
"Deathflame Burst","Sorcery","R","","false","BR - Blood"
"Ecstatic Beauty","Sorcery","R","{2}{R}","false","UR - Suspend"
"Light Up the Stage","Sorcery","R","{2}{R}","false","R - Prowess"
"Rift Bolt","Sorcery","R","{2}{R}","false","UR - Suspend"
"Involuntary Employment","Sorcery","R","{3}{R}","false","R - Treason"
"Orbital Plunge","Sorcery","R","{3}{R}","false","R - Landfall"
"Puncturing Blow","Sorcery","R","{2}{R}{R}","false","R - Armory"
"Rumbling Rockslide","Sorcery","R","{3}{R}","false","R - Landfall"
"Throes of Chaos","Sorcery","R","{3}{R}","false","R - Exiled"
"Alchemist's Greeting","Sorcery","R","{4}{R}","false","R - Madness"
"Arc Blade","Sorcery","R","{3}{R}{R}","false","R - Prowess"
"Inspired Tinkering","Sorcery","R","{4}{R}","false","R - Goblins"
"Shivan Meteor","Sorcery","R","{3}{R}{R}","false","UR - Suspend"
"Experimental Synthesizer","Artifact","R","{R}","false","R - Forge"
"Mishra's Research Desk","Artifact","R","{1}","false","R - Armory"
"Barbed Batterfist","Artifact - Equipment","R","{1}{R}","false","R - Armory"
"Bearded Axe","Artifact - Equipment","R","{2}{R}","false","R - Armory"
"Dwarven Hammer","Artifact - Equipment","R","{2}{R}","false","R - Armory"
"Gilded Assault Cart","Artifact - Vehicle","R","{1}{R}{R}","false","R - Treasures"
"Weaponize the Monsters","Enchantment","R","{R}","false","R - Treason"
"Artist's Talent","Enchantment - Class","R","{1}{R}","false","R - Prowess"
"Quint's Insight","Enchantment","R","","false","R - Madness"
"Tectonic Reformation","Enchantment","R","{1}{R}","false","R - Cyclone"
"Arterial Alchemy","Enchantment","R","{2}{R}","false","BR - Blood"
"Etali's Favor","Enchantment - Aura","R","{2}{R}","false","R - Exiled"
"Fable of the Mirror-Breaker","Enchantment - Saga","R","{2}{R}","false","R - Goblins"
"Ghirapur Aether Grid","Enchantment","R","{2}{R}","false","R - Treasures"
"Valakut Exploration","Enchantment","R","{2}{R}","false","R - Landfall"
"Outpost Siege","Enchantment","R","{3}{R}","false","R - Dragons"
"Rain of Riches","Enchantment","R","{3}{R}{R}","false","R - Treasures"
"Unpredictable Cyclone","Enchantment","R","{3}{R}{R}","false","R - Cyclone"
"Invasion of Mercadia","Battle - Siege","R","{1}{R}","false","RG - Battles"
"Cenote Scout","Creature - Merfolk Scout","G","{G}","false","GU - Topdecked"
"Edgewall Innkeeper","Creature - Human Peasant","G","{G}","false","GW - Adventure"
"Feral Hydra","Creature - Hydra Beast","G","{X}{G}","false","G - Scales"
"Gilded Goose","Creature - Bird","G","{G}","false","G - Food"
"Jaspera Sentinel","Creature - Elf Rogue","G","{G}","false","G - Elves"
"Joraga Treespeaker","Creature - Elf Druid","G","{G}","false","G - Elves"
"Renowned Weaver","Creature - Human Shaman","G","{G}","false","G - Populate"
"Rubblebelt Maverick","Creature - Human Detective","G","{G}","false","G - Selfmill"
"Servant of the Scale","Creature - Human Soldier","G","{G}","false","G - Scales"
"Wildwood Scourge","Creature - Hydra","G","{X}{G}","false","G - Scales"
"Wren's Run Hydra","Creature - Hydra","G","{X}{G}","false","G - Locus"
"Aloe Alchemist","Creature - Plant Warlock","G","{1}{G}","false","G - Power"
"Aquastrand Spider","Creature - Spider Mutant","G","{1}{G}","false","G - Scales"
"Bakersbane Duo","Creature - Squirrel Raccoon","G","{1}{G}","false","G - Squirrels"
"Blooming Stinger","Creature - Plant Scorpion","G","{1}{G}","false","RG - Battles"
"Brindle Shoat","Creature - Boar","G","{1}{G}","false","G - Populate"
"Channeler Initiate","Creature - Human Druid","G","{1}{G}","false","BG - Withering"
"Curious Pair","Creature - Human Peasant","G","{1}{G}","false","G - Food"
"Devoted Druid","Creature - Elf Druid","G","{1}{G}","false","BG - Withering"
"Elvish Warmaster","Creature - Elf Warrior","G","{1}{G}","false","G - Elves"
"Essence Symbiote","Creature - Beast","G","{1}{G}","false","G - Mutate"
"Fanatic of Rhonas","Creature - Snake Druid","G","","false","G - Selfmill"
"Frog-Squirrels","Creature - Frog Squirrel","G","{1}{G}","false","G - Squirrels"
"Gala Greeters","Creature - Elf Druid","G","{1}{G}","false","G - Elves"
"Guardian Gladewalker","Creature - Shapeshifter","G","{1}{G}","false","G - Changelings"
"Kazandu Nectarpot","Creature - Insect","G","{1}{G}","false","G - Lands"
"Maraleaf Rider","Creature - Elf Knight","G","{1}{G}","false","G - Food"
"Masked Vandal","Creature - Shapeshifter","G","{1}{G}","false","G - Changelings"
"Merfolk Branchwalker","Creature - Merfolk Scout","G","{1}{G}","false","GU - Topdecked"
"Nessian Hornbeetle","Creature - Insect","G","{1}{G}","false","G - Power"
"Nishoba Brawler","Creature - Cat Warrior","G","{1}{G}","false","WUBRG - Domain"
"Obsessive Skinner","Creature - Human Rogue","G","{1}{G}","false","G - Delirium"
"Paradise Druid","Creature - Elf Druid","G","{1}{G}","false","G - Mutate"
"Pollenbright Druid","Creature - Elf Druid","G","{1}{G}","false","G - Scales"
"Satyr Wayfinder","Creature - Satyr","G","{1}{G}","false","G - Selfmill"
"Scurrid Colony","Creature - Squirrel","G","{1}{G}","false","G - Lands"
"Shigeki, Jukai Visionary","Legendary Enchantment Creature - Snake Druid","G","{1}{G}","false","G - Lands"
"Springheart Nantuko","Enchantment Creature - Insect Monk","G","{1}{G}","false","G - Mutate"
"Squirrel Sovereign","Creature - Squirrel Noble","G","{1}{G}","false","G - Squirrels"
"Tarmogoyf","Creature - Lhurgoyf","G","{1}{G}","false","G - Delirium"
"Traveling Botanist","Creature - Dog Scout","G","{1}{G}","false","GU - Topdecked"
"Voracious Hydra","Creature - Hydra","G","{X}{G}{G}","false","G - Locus"
"Voracious Wurm","Creature - Wurm","G","{1}{G}","false","G - Food"
"Wildborn Preserver","Creature - Elf Archer","G","{1}{G}","false","G - Elves"
"Beastbond Outcaster","Creature - Human Druid","G","{2}{G}","false","G - Power"
"Curious Forager","Creature - Squirrel Druid","G","{2}{G}","false","G - Squirrels"
"Eccentric Farmer","Creature - Human Peasant","G","{2}{G}","false","G - Selfmill"
"Eternal Witness","Creature - Human Shaman","G","{1}{G}{G}","false","G - Populate"
"Glowstone Recluse","Creature - Spider","G","{2}{G}","false","G - Mutate"
"Golgari Brownscale","Creature - Lizard","G","{1}{G}{G}","false","G - Selfmill"
"Honored Dreyleader","Creature - Squirrel Warrior","G","{2}{G}","false","G - Squirrels"
"Imperious Perfect","Creature - Elf Warrior","G","{2}{G}","false","G - Elves"
"Inexorable Blob","Creature - Ooze","G","{2}{G}","false","G - Delirium"
"Kami of Whispered Hopes","Creature - Spirit","G","{2}{G}","false","G - Scales"
"Llanowar Greenwidow","Creature - Spider","G","{2}{G}","false","WUBRG - Domain"
"Llanowar Visionary","Creature - Elf Druid","G","{2}{G}","false","G - Elves"
"Lovestruck Beast","Creature - Beast Noble","G","{2}{G}","false","GW - Adventure"
"Oran-Rief Ooze","Creature - Ooze","G","{2}{G}","false","G - Scales"
"Outcaster Trailblazer","Creature - Human Druid","G","{2}{G}","false","G - Power"
"Owlbear Shepherd","Creature - Goblin Druid","G","{2}{G}","false","G - Power"
"Peregrin Took","Legendary Creature - Halfling Citizen","G","{2}{G}","false","G - Food"
"Realmwalker","Creature - Shapeshifter","G","{2}{G}","false","G - Changelings"
"Rishkar, Peema Renegade","Legendary Creature - Elf Druid","G","{2}{G}","false","G - Scales"
"Sandstorm Salvager","Creature - Human Artificer","G","{2}{G}","false","G - Populate"
"Spineseeker Centipede","Creature - Insect","G","{2}{G}","false","G - Delirium"
"Squirrel Mob","Creature - Squirrel","G","{1}{G}{G}","false","G - Squirrels"
"Topography Tracker","Creature - Merfolk Scout","G","{2}{G}","false","GU - Topdecked"
"Turntimber Basilisk","Creature - Basilisk","G","{1}{G}{G}","false","G - Lands"
"War Historian","Creature - Human Monk","G","{2}{G}","false","RG - Battles"
"Yavimaya Elder","Creature - Human Druid","G","{1}{G}{G}","false","G - Lands"
"Fierce Witchstalker","Creature - Wolf","G","{2}{G}{G}","false","G - Food"
"Garenbrig Carver","Creature - Human Warrior","G","{3}{G}","false","GW - Adventure"
"Gemrazer","Creature - Beast","G","{3}{G}","false","G - Mutate"
"Jukai Preserver","Enchantment Creature - Human Druid","G","{3}{G}","false","G - Delirium"
"Migratory Greathorn","Creature - Beast","G","{3}{G}","false","G - Mutate"
"Soul Swallower","Creature - Wurm","G","{2}{G}{G}","false","G - Delirium"
"Sowing Mycospawn","Creature - Eldrazi Fungus","","{3}{G}","false","G - Locus"
"Timeless Witness","Creature - Human Shaman","G","","false","G - Populate"
"Treetop Sentries","Creature - Squirrel Archer","G","{3}{G}","false","G - Squirrels"
"Voracious Typhon","Creature - Snake Beast","G","{2}{G}{G}","false","G - Selfmill"
"Wicked Wolf","Creature - Wolf","G","{2}{G}{G}","false","G - Food"
"Wildheart Invoker","Creature - Elf Shaman","G","{2}{G}{G}","false","G - Elves"
"Auspicious Starrix","Creature - Elk Beast","G","{4}{G}","false","G - Mutate"
"Deep Forest Hermit","Creature - Elf Druid","G","{3}{G}{G}","false","G - Squirrels"
"Freelance Muscle","Creature - Rhino Warrior","G","{4}{G}","false","G - Power"
"Genesis","Creature - Incarnation","G","{4}{G}","false","G - Selfmill"
"Owlbear","Creature - Bird Bear","G","{3}{G}{G}","false","G - Power"
"Rootwire Amalgam","Artifact Creature - Golem","G","{5}","false","G - Populate"
"Spinewoods Paladin","Creature - Human Knight","G","{4}{G}","false","G - Power"
